codigo_postal,estado,municipio,localidad
"32693","CHH","037","06"
"32694","CHH","037","06"
"32695","CHH","037","06"
"32696","CHH","037","06"
"32697","CHH","037","06"
"32698","CHH","037","06"
"32699","CHH","037","06"
"32880","CHH","052","13"
"32882","CHH","052","13"
"32883","CHH","052","13"
"32884","CHH","052","13"
"32885","CHH","052","13"
"32900","CHH","002","11"
"32910","CHH","002","11"
"32912","CHH","002","11"
"32913","CHH","002","11"
"32914","CHH","002","11"
"32917","CHH","002","11"
"32918","CHH","002","11"
"33000","CHH","021","04"
"33010","CHH","021","04"
"33013","CHH","021","04"
"33014","CHH","021","04"
"33016","CHH","021","04"
"33017","CHH","021","04"
"33018","CHH","021","04"
"33019","CHH","021","04"
"33020","CHH","021","04"
"33023","CHH","021","04"
"33029","CHH","021","04"
"33030","CHH","021","04"
"33038","CHH","021","04"
"33039","CHH","021","04"
"33040","CHH","021","04"
"33050","CHH","021","04"
"33058","CHH","021","04"
"33059","CHH","021","04"
"33060","CHH","021","04"
"33063","CHH","021","04"
"33065","CHH","021","04"
"33066","CHH","021","04"
"33067","CHH","021","04"
"33068","CHH","021","04"
"33069","CHH","021","04"
"33070","CHH","021","04"
"33076","CHH","021","04"
"33077","CHH","021","04"
"33078","CHH","021","04"
"33080","CHH","021","04"
"33083","CHH","021","04"
"33084","CHH","021","04"
"33085","CHH","021","04"
"33086","CHH","021","04"
"33087","CHH","021","04"
"33088","CHH","021","04"
"33089","CHH","021","04"
"33090","CHH","021","04"
"33093","CHH","021","04"
"33620","CHH","062","15"
"33623","CHH","062","15"
"33624","CHH","062","15"
"33625","CHH","062","15"
"33626","CHH","062","15"
"33627","CHH","062","15"
"33700","CHH","011","01"
"33710","CHH","011","01"
"33720","CHH","011","01"
"33730","CHH","011","01"
"33737","CHH","011","01"
"33738","CHH","011","01"
"33739","CHH","011","01"
"33740","CHH","011","01"
"33747","CHH","011","01"
"33748","CHH","011","01"
"33749","CHH","011","01"
"33750","CHH","011","01"
"33759","CHH","011","01"
"33760","CHH","011","01"
"33765","CHH","011","01"
"33767","CHH","011","01"
"33768","CHH","011","01"
"33769","CHH","011","01"
"33770","CHH","011","01"
"33777","CHH","011","01"
"33778","CHH","011","01"
"33779","CHH","011","01"
"33800","CHH","032","05"
"33810","CHH","032","05"
"33814","CHH","032","05"
"33815","CHH","032","05"
"33816","CHH","032","05"
"33818","CHH","032","05"
"33820","CHH","032","05"
"33823","CHH","032","05"
"33824","CHH","032","05"
"33825","CHH","032","05"
"33826","CHH","032","05"
"33827","CHH","032","05"
"33829","CHH","032","05"
"33830","CHH","032","05"
"33834","CHH","032","05"
"33836","CHH","032","05"
"33839","CHH","032","05"
"33840","CHH","032","05"
"33846","CHH","032","05"
"33848","CHH","032","05"
"33850","CHH","032","05"
"33855","CHH","032","05"
"33856","CHH","032","05"
"33857","CHH","032","05"
"33858","CHH","032","05"
"33860","CHH","032","05"
"33863","CHH","032","05"
"33868","CHH","032","05"
"33869","CHH","032","05"
"33870","CHH","032","05"
"33873","CHH","032","05"
"33879","CHH","032","05"
"33880","CHH","032","05"
"33884","CHH","032","05"
"33885","CHH","032","05"
"33886","CHH","032","05"
"33890","CHH","032","05"
"33896","CHH","032","05"
"33898","CHH","032","05"
"33980","CHH","036","12"
"33983","CHH","036","12"
"33984","CHH","036","12"
"33985","CHH","036","12"
"33986","CHH","036","12"
"33987","CHH","036","12"
"29000","CHP","101","04"
"29007","CHP","101","04"
"29008","CHP","101","04"
"29009","CHP","101","04"
"29010","CHP","101","04"
"29014","CHP","101","04"
"29016","CHP","101","04"
"29017","CHP","101","04"
"29018","CHP","101","04"
"29019","CHP","101","04"
"29020","CHP","101","04"
"29023","CHP","101","04"
"29024","CHP","101","04"
"29025","CHP","101","04"
"29026","CHP","101","04"
"29027","CHP","101","04"
"29028","CHP","101","04"
"29029","CHP","101","04"
"29030","CHP","101","04"
"29034","CHP","101","04"
"29037","CHP","101","04"
"29038","CHP","101","04"
"29039","CHP","101","04"
"29040","CHP","101","04"
"29043","CHP","101","04"
"29044","CHP","101","04"
"29045","CHP","101","04"
"29047","CHP","101","04"
"29049","CHP","101","04"
"29050","CHP","101","04"
"29054","CHP","101","04"
"29055","CHP","101","04"
"29056","CHP","101","04"
"29057","CHP","101","04"
"29058","CHP","101","04"
"29059","CHP","101","04"
"29060","CHP","101","04"
"29064","CHP","101","04"
"29065","CHP","101","04"
"29066","CHP","101","04"
"29067","CHP","101","04"
"29070","CHP","101","04"
"29073","CHP","101","04"
"29075","CHP","101","04"
"29076","CHP","101","04"
"29077","CHP","101","04"
"29078","CHP","101","04"
"29079","CHP","101","04"
"29080","CHP","101","04"
"29086","CHP","101","04"
"29087","CHP","101","04"
"29089","CHP","101","04"
"29090","CHP","101","04"
"29094","CHP","101","04"
"29096","CHP","101","04"
"29098","CHP","101","04"
"29140","CHP","061","17"
"29160","CHP","027","15"
"29163","CHP","027","15"
"29164","CHP","027","15"
"29165","CHP","027","15"
"29200","CHP","078","02"
"29210","CHP","078","02"
"29213","CHP","078","02"
"29214","CHP","078","02"
"29215","CHP","078","02"
"29216","CHP","078","02"
"29217","CHP","078","02"
"29218","CHP","078","02"
"29220","CHP","078","02"
"29223","CHP","078","02"
"29227","CHP","078","02"
"29228","CHP","078","02"
"29230","CHP","078","02"
"29233","CHP","078","02"
"29235","CHP","078","02"
"29236","CHP","078","02"
"29239","CHP","078","02"
"29240","CHP","078","02"
"29242","CHP","078","02"
"29243","CHP","078","02"
"29244","CHP","078","02"
"29246","CHP","078","02"
"29247","CHP","078","02"
"29249","CHP","078","02"
"29250","CHP","078","02"
"29254","CHP","078","02"
"29255","CHP","078","02"
"29256","CHP","078","02"
"29258","CHP","078","02"
"29259","CHP","078","02"
"29260","CHP","078","02"
"29263","CHP","078","02"
"29264","CHP","078","02"
"29265","CHP","078","02"
"29266","CHP","078","02"
"29267","CHP","078","02"
"29269","CHP","078","02"
"29270","CHP","078","02"
"29277","CHP","078","02"
"29278","CHP","078","02"
"29279","CHP","078","02"
"29280","CHP","078","02"
"29286","CHP","078","02"
"29288","CHP","078","02"
"29289","CHP","078","02"
"29290","CHP","078","02"
"29292","CHP","078","02"
"29293","CHP","078","02"
"29294","CHP","078","02"
"29295","CHP","078","02"
"29296","CHP","078","02"
"29297","CHP","078","02"
"29298","CHP","078","02"
"29299","CHP","078","02"
"29370","CHP","002","25"
"29372","CHP","002","25"
"29373","CHP","002","25"
"29374","CHP","002","25"
"29500","CHP","074","22"
"29520","CHP","068","19"
"29950","CHP","059","11"
"29960","CHP","065","10"
"30000","CHP","019","01"
"30010","CHP","019","01"
"30013","CHP","019","01"
"30015","CHP","019","01"
"30017","CHP","019","01"
"30018","CHP","019","01"
"30019","CHP","019","01"
"30020","CHP","019","01"
"30023","CHP","019","01"
"30028","CHP","019","01"
"30029","CHP","019","01"
"30030","CHP","019","01"
"30033","CHP","019","01"
"30034","CHP","019","01"
"30036","CHP","019","01"
"30037","CHP","019","01"
"30038","CHP","019","01"
"30039","CHP","019","01"
"30040","CHP","019","01"
"30043","CHP","019","01"
"30060","CHP","019","01"
"30063","CHP","019","01"
"30064","CHP","019","01"
"30065","CHP","019","01"
"30067","CHP","019","01"
"30068","CHP","019","01"
"30069","CHP","019","01"
"30070","CHP","019","01"
"30073","CHP","019","01"
"30074","CHP","019","01"
"30077","CHP","019","01"
"30078","CHP","019","01"
"30090","CHP","019","01"
"30093","CHP","019","01"
"30096","CHP","019","01"
"30099","CHP","019","01"
"30187","CHP","052","08"
"30200","CHP","106","05"
"30202","CHP","106","05"
"30204","CHP","106","05"
"30350","CHP","075","14"
"30352","CHP","075","14"
"30353","CHP","075","14"
"30354","CHP","075","14"
"30400","CHP","017","18"
"30430","CHP","046","06"
"30431","CHP","046","06"
"30433","CHP","046","06"
"30434","CHP","046","06"
"30450","CHP","009","09"
"30453","CHP","009","09"
"30454","CHP","009","09"
"30475","CHP","108","07"
"30476","CHP","108","07"
"30478","CHP","108","07"
"30479","CHP","108","07"
"30500","CHP","097","12"
"30560","CHP","051","13"
"30640","CHP","040","23"
"30700","CHP","089","03"
"30705","CHP","089","03"
"30709","CHP","089","03"
"30710","CHP","089","03"
"30716","CHP","089","03"
"30718","CHP","089","03"
"30719","CHP","089","03"
"30720","CHP","089","03"
"30723","CHP","089","03"
"30724","CHP","089","03"
"30725","CHP","089","03"
"30726","CHP","089","03"
"30729","CHP","089","03"
"30730","CHP","089","03"
"30734","CHP","089","03"
"30735","CHP","089","03"
"30736","CHP","089","03"
"30737","CHP","089","03"
"30738","CHP","089","03"
"30739","CHP","089","03"
"30740","CHP","089","03"
"30745","CHP","089","03"
"30747","CHP","089","03"
"30748","CHP","089","03"
"30749","CHP","089","03"
"30750","CHP","089","03"
"30755","CHP","089","03"
"30757","CHP","089","03"
"30760","CHP","089","03"
"30763","CHP","089","03"
"30766","CHP","089","03"
"30767","CHP","089","03"
"30768","CHP","089","03"
"30769","CHP","089","03"
"30770","CHP","089","03"
"30778","CHP","089","03"
"30779","CHP","089","03"
"30780","CHP","089","03"
"30783","CHP","089","03"
"30784","CHP","089","03"
"30785","CHP","089","03"
"30786","CHP","089","03"
"30787","CHP","089","03"
"30788","CHP","089","03"
"30789","CHP","089","03"
"30790","CHP","089","03"
"30792","CHP","089","03"
"30793","CHP","089","03"
"30794","CHP","089","03"
"30795","CHP","089","03"
"30796","CHP","089","03"
"30797","CHP","089","03"
"30798","CHP","089","03"
"30799","CHP","089","03"
"30830","CHP","089","20"
"30890","CHP","015","16"
"30900","CHP","057","24"
"25000","COA","030","08"
"25008","COA","030","08"
"25010","COA","030","08"
"25013","COA","030","08"
"25014","COA","030","08"
"25015","COA","030","08"
"25016","COA","030","08"
"25017","COA","030","08"
"25018","COA","030","08"
"25019","COA","030","08"
"25020","COA","030","08"
"25022","COA","030","08"
"25023","COA","030","08"
"25030","COA","030","08"
"25034","COA","030","08"
"25036","COA","030","08"
"25038","COA","030","08"
"25039","COA","030","08"
"25040","COA","030","08"
"25043","COA","030","08"
"25044","COA","030","08"
"25045","COA","030","08"
"25047","COA","030","08"
"25048","COA","030","08"
"25049","COA","030","08"
"25050","COA","030","08"
"25056","COA","030","08"
"25057","COA","030","08"
"25060","COA","030","08"
"25065","COA","030","08"
"25067","COA","030","08"
"25068","COA","030","08"
"25069","COA","030","08"
"25070","COA","030","08"
"25075","COA","030","08"
"25076","COA","030","08"
"25077","COA","030","08"
"25078","COA","030","08"
"25080","COA","030","08"
"25083","COA","030","08"
"25084","COA","030","08"
"25085","COA","030","08"
"25086","COA","030","08"
"25087","COA","030","08"
"25088","COA","030","08"
"25090","COA","030","08"
"25092","COA","030","08"
"25093","COA","030","08"
"25094","COA","030","08"
"25096","COA","030","08"
"25097","COA","030","08"
"25100","COA","030","08"
"25107","COA","030","08"
"25110","COA","030","08"
"25113","COA","030","08"
"25114","COA","030","08"
"25115","COA","030","08"
"25116","COA","030","08"
"25117","COA","030","08"
"25120","COA","030","08"
"25124","COA","030","08"
"25125","COA","030","08"
"25128","COA","030","08"
"25129","COA","030","08"
"25130","COA","030","08"
"25137","COA","030","08"
"25138","COA","030","08"
"25140","COA","030","08"
"25146","COA","030","08"
"25147","COA","030","08"
"25150","COA","030","08"
"25155","COA","030","08"
"25156","COA","030","08"
"25157","COA","030","08"
"25160","COA","030","08"
"25167","COA","030","08"
"25168","COA","030","08"
"25169","COA","030","08"
"25170","COA","030","08"
"25179","COA","030","08"
"25180","COA","030","08"
"25186","COA","030","08"
"25187","COA","030","08"
"25188","COA","030","08"
"25190","COA","030","08"
"25194","COA","030","08"
"25195","COA","030","08"
"25196","COA","030","08"
"25197","COA","030","08"
"25198","COA","030","08"
"25199","COA","030","08"
"25200","COA","030","08"
"25203","COA","030","08"
"25204","COA","030","08"
"25205","COA","030","08"
"25206","COA","030","08"
"25207","COA","030","08"
"25208","COA","030","08"
"25209","COA","030","08"
"25210","COA","030","08"
"25215","COA","030","08"
"25220","COA","030","08"
"25225","COA","030","08"
"25230","COA","030","08"
"25238","COA","030","08"
"25239","COA","030","08"
"25240","COA","030","08"
"25250","COA","030","08"
"25253","COA","030","08"
"25254","COA","030","08"
"25256","COA","030","08"
"25260","COA","030","08"
"25265","COA","030","08"
"25270","COA","030","08"
"25277","COA","030","08"
"25279","COA","030","08"
"25280","COA","030","08"
"25284","COA","030","08"
"25286","COA","030","08"
"25290","COA","030","08"
"25293","COA","030","08"
"25294","COA","030","08"
"25295","COA","030","08"
"25296","COA","030","08"
"25297","COA","030","08"
"25298","COA","030","08"
"25350","COA","004","23"
"25352","COA","004","23"
"25353","COA","004","23"
"25500","COA","031","19"
"25503","COA","031","19"
"25504","COA","031","19"
"25505","COA","031","19"
"25506","COA","031","19"
"25507","COA","031","19"
"25508","COA","031","19"
"25600","COA","010","02"
"25610","COA","010","02"
"25616","COA","010","02"
"25617","COA","010","02"
"25618","COA","010","02"
"25619","COA","010","02"
"25626","COA","010","02"
"25627","COA","010","02"
"25628","COA","010","02"
"25629","COA","010","02"
"25630","COA","010","02"
"25640","COA","010","02"
"25643","COA","010","02"
"25644","COA","010","02"
"25650","COA","010","02"
"25660","COA","010","02"
"25668","COA","010","02"
"25669","COA","010","02"
"25670","COA","010","02"
"25680","COA","010","02"
"25700","COA","018","04"
"25710","COA","018","04"
"25714","COA","018","04"
"25715","COA","018","04"
"25716","COA","018","04"
"25717","COA","018","04"
"25718","COA","018","04"
"25720","COA","018","04"
"25724","COA","018","04"
"25725","COA","018","04"
"25726","COA","018","04"
"25730","COA","018","04"
"25732","COA","018","04"
"25733","COA","018","04"
"25734","COA","018","04"
"25736","COA","018","04"
"25740","COA","018","04"
"25743","COA","018","04"
"25746","COA","018","04"
"25747","COA","018","04"
"25748","COA","018","04"
"25749","COA","018","04"
"25750","COA","018","04"
"25756","COA","018","04"
"25757","COA","018","04"
"25758","COA","018","04"
"25760","COA","018","04"
"25766","COA","018","04"
"25767","COA","018","04"
"25768","COA","018","04"
"25769","COA","018","04"
"25770","COA","018","04"
"25771","COA","018","04"
"25773","COA","018","04"
"25775","COA","018","04"
"25776","COA","018","04"
"25777","COA","018","04"
"25779","COA","018","04"
"25780","COA","018","04"
"25785","COA","018","04"
"25790","COA","018","04"
"25793","COA","018","04"
"25796","COA","018","04"
"25799","COA","018","04"
"25870","COA","006","12"
"25900","COA","027","16"
"25902","COA","027","16"
"25903","COA","027","16"
"25904","COA","027","16"
"25905","COA","027","16"
"25909","COA","027","16"
"26000","COA","025","06"
"26010","COA","025","06"
"26013","COA","025","06"
"26014","COA","025","06"
"26015","COA","025","06"
"26016","COA","025","06"
"26017","COA","025","06"
"26018","COA","025","06"
"26020","COA","025","06"
"26025","COA","025","06"
"26030","COA","025","06"
"26033","COA","025","06"
"26034","COA","025","06"
"26035","COA","025","06"
"26040","COA","025","06"
"26050","COA","025","06"
"26060","COA","025","06"
"26063","COA","025","06"
"26064","COA","025","06"
"26068","COA","025","06"
"26069","COA","025","06"
"26070","COA","025","06"
"26073","COA","025","06"
"26080","COA","025","06"
"26083","COA","025","06"
"26085","COA","025","06"
"26086","COA","025","06"
"26088","COA","025","06"
"26089","COA","025","06"
"26090","COA","025","06"
"26092","COA","025","06"
"26093","COA","025","06"
"26094","COA","025","06"
"26095","COA","025","06"
"26096","COA","025","06"
"26099","COA","025","06"
"26170","COA","022","17"
"26172","COA","022","17"
"26173","COA","022","17"
"26174","COA","022","17"
"26175","COA","022","17"
"26176","COA","022","17"
"26177","COA","022","17"
"26200","COA","002","01"
"26210","COA","002","01"
"26215","COA","002","01"
"26220","COA","002","01"
"26230","COA","002","01"
"26233","COA","002","01"
"26234","COA","002","01"
"26235","COA","002","01"
"26236","COA","002","01"
"26237","COA","002","01"
"26238","COA","002","01"
"26239","COA","002","01"
"26240","COA","002","01"
"26248","COA","002","01"
"26249","COA","002","01"
"26250","COA","002","01"
"26260","COA","002","01"
"26263","COA","002","01"
"26264","COA","002","01"
"26269","COA","002","01"
"26270","COA","002","01"
"26272","COA","002","01"
"26278","COA","002","01"
"26279","COA","002","01"
"26280","COA","002","01"
"26282","COA","002","01"
"26283","COA","002","01"
"26284","COA","002","01"
"26288","COA","002","01"
"26289","COA","002","01"
"26290","COA","002","01"
"26293","COA","002","01"
"26298","COA","002","01"
"26299","COA","002","01"
"26340","COA","020","20"
